label,article
0,Sinabi ni Sam Watson ng Haymon Boxing sa BoxingScene.com na wala siyang maibibigay na detalye ngunit anumang araw ay ihahayag ang resulta ng lahat ng negosasyon.
0,"Nagposte ng 15 puntos si Jolo Mendoza upang giyahan ang Blue Eaglets sa panalo kontra sa Adamson, 66-61, at palawigin ang kanilang winning streak sa siyam na mga laro."
0,Nangailangan lamang ang five-peat seeking Lady Falcons ng 5 innings para makamit ang pang anim na sunod na panalo na nagpalawig sa kanilang kahanga hangang winning run sa 54 na laro mula pa noong Season 74.
0,"Patunay sa pagtutok ng buong sambayanan ang pangunguna ng Forevermore sa timeslot nito base sa resulta ng viewership survey ng Kantar Media. Ang ""Ay ayaten ka"" episode ay humataw ng national TV rating na 27.6%, mas mataas ng 12 puntos sa katapat nitong serye sa GMA na Strawberry Lane (15.8%). Nanguna rin ang Forevermore maging sa Twitter. Naging number one trending topic sa Twitter Philippines at worldwide ang official hashtag ng episode na #ForevemoreConfession. At dahil na rin sa buhos ng tweets ng netizens kaugnay ng nakakikilig na pag-amin ni Agnes kay Xander, kapwa nag-trend rin sa Pilipinas ang ""Agnes"" at ""Xander."" Ayon sa ABS-CBN insider, hudyat ang ""Ay ayaten ka"" episode ng simula ng love story nina Agnes at Xander."
0,"Tawa naman kami nang tawa habang kakuwentuhan namin ang source dahil unti-unti nang naglalabasan ang importanteng detalye sa magiging kasal nina Toni at Direk Paul Soriano. Reception at principal sponsors na lang ang hinihintay namin dahil nasulat na naming si Vera Wang ang tatahi sa gown at sa Hunyo 12 ang petsa ng kasal at sa simbahan ng Taytay, Rizal ikakasal ang dalawa. Nabanggit din sa amin na hindi pa nababasa ni Toni ang mga nasulat namin pero tiyak daw na maloloka ang bride-to-be ni Direk Paul na leading lady naman ni Coco Martin sa pelikulang You're My Boss mula sa Star Cinema. Isipin mo, Bossing DMB kung gaano kangarag si Toni, sa Hunyo na ang kasal, pero heto at kaliwa't kanan pa ang trabaho ng TV host/actress at magiging busy pa sa promo ng pelikula nila ni Coco. At balita namin ay may teleserye pang gagawin ang dalaga sa Hulyo, ano 'yun, hindi sila magha-honeymoon ni Direk Paul?"
0,"Sa pitong taong itinagal ng relasyon nila ni Paul Soriano ay nakita ni Toni ang maraming sakripisyo at wagas na pagmamahal na iniukol sa kanya ng binata. Iginalang at sinunod ni Direk Paul ang mga kagustuhah ng future in-laws niya. May pagkakataong hindi niya naitago ang hinampo niya kay Toni dahil lumalabas na sa mga prioridad nito sa buhay ay palagi siyang nasa hulihan. Pero walang tatalo sa naging susi sa kanilang relasyon, ang malawak na pang-unawa at ang Diyos na ginawa nilang sentro ng buhay nila. Gaano niya kamahal si Toni? ""Siya ang babaeng gusto kong pakasalan, maging ina ng mga anak ko, the woman I want to spend the rest of my life. She is my biggest blessing,"" sabi ni Paul."
0,"Wala pang mantsa ang kanyang fighting career, at isang laban pa lamang niya ang lumampas sa first round. Tinalo niya ang pito sa kanyang 11 kalaban ng wala pang 1 minuto."
0,"Personal niyang tinanggap ang parangal ng NCAA. Sa dinami-dami ng awards na ipinagkaloob sa kanya bilang artista at public servant, excited pa rin ba siyang umakyat sa stage at tumanggap ng awards? ""Oo naman! Sa totoo lang naman, eh, karangalan ko bilang isang artista for so many years at isa na akong public servant and yet ang ganitong karangalan, nakaka-boast ng morale ko,"" sabi ni Ate Vi nang makausap namin sa mismong venue. Tuwing tatanggap siya ng acting award o pagkilala sa kanyang kahusayan bilang artista ay lalo niyang name-miss ang pag arte. ""Parte ng na buhay ko ang showbiz at eversince, nasa puso ko ang pag-aartista at alam din naman 'yan ng constituents ko at hindi mawawala ang pagiging Vilma Santos ko na artista at lagi andiyan 'yan at utang na loob ko rin 'yan kung saan ako andun, eh, dahil 'yan sa pagiging artista ko,"" lahad pa niya. Umugong din sa venue ang usap-usapan na kasunod na raw ng pagkilala ng NCAA ang paggawad naman sa kanya ng National Artist. Itinanong naming ito kay Ate Vi pero tanging iling lang ang isinagot niya sa amin. Tiniyak ni Ate Vi na sa magkakapelikula na siya ngayong taon. ""Pakiusap ko naman 'yan sa mga taga-Batangas na payagan nila ako na makagawa kahit isang pelikula lang. Kumbaga, mapagbigyan lang nila ang hiling ko kahit every two years isang movie lang, eh, okey na ako. 'Wag lang mawala kasi hinahanap ko rin talaga,"" seryosong lahad ng Star for All Seasons. Pinasalamatan niya ang Vilmanians at ang lahat ng madlang pipol na hanggang ngayon ay sumusuporta pa rin sa kanya, dahil sila, sunod sa kanyang pamilya, ay nananatiling inspirasyon niya. Samantala, tinututukan din pala ni Ate Vi ang mga nagaganap simula nang lumabas ang balita sa madugong engkuwentro sa Mamapasano hanggang sa imbestigasyon sa pagpatay sa SAF 44. Aniya, hindi biro ang trabaho ng mga pulis. ""In fact, I always tell them na napakalaki ng respeto ko sa trabaho nila. Alam naman nating kahalati ng buhay nila, eh, laging nasa delikadong sitwasyon. So, kung meron man d'yan na gumagawa ng kalokohan, eh, higit na mas marami ang nakahandang magbuwis ng buhay laban sa kanila para sa atin. ""Kumbaga, para iligtas tayong lahat at para sa bayan. Kaya I truly sincerely salute them. And please continue to protect us. Maraming maraming salamat sa inyo,""sey pa ni Ate Vi. ""Siyempre, tuloy pa rin ang prayers ko hindi lang para sa pamilya ng mga namatayan nating miyembro ng SAF kundi pati na rin sa mga kapatid nating mga Muslim na namatayan din. May pamilya din 'yun and I guess the most important thing, we can only have peace when we get justice,"" dugtong pa niya. Nabanggit ni Ate Vi ang pag-iyak ni General Espina sa Senate hearing aniya ay na natural na reaksiyon."
0,"Ayon sa report ng Antipolo City Police kay Rizal Police Provincial Office director Senior Supt. Bernabe Balba, nagtamo ng tama sa iba't ibang bahagi ng katawan at agad na namatay si Rey Nandy de Guzman, may live-in partner, ng Barangay San Luis, Antipolo City."
0,"""The NCFP officials wishes him well,"" sabi ni National Chess Federation of the Philippines (NCFP) Executive Director at GM Jayson Gonzales matapos na iuwi ni So ang ikaapat nitong sunod na titulo bago matapos ang taon bagaman inirerepresenta na nito ang bansang Estados Unidos."
0,"Game na game sa pagsayaw ang first lady ng Uptown Funk ni Bruno Mars kasabay si Ellen at back up dancers. ""There is some hip-thrusting,"" pabirong sabi ng first lady, 51, nang mahulog ang kanyang mikropono. ""There is a lot of it."""
0,"Sa isang resolusyon na nabuo sa kanilang nakaraang board meeting, kaalinsabay sa pagsisimula ng ASEAN Mountain Bike Cup Series sa Danao City, Cebu noong nakaraang Sabado, napagkasunduan ng PhilCycling, sa pangunguna nina chairman Bert Lina at president Abraham ""Bambol"" Tolentino, na kailangang suportahan ng Palarong Pambansa ang kanilang grassroots development program na naglalayong makatuklas ng mga kabataang talento at mga potensiyal na maging miyembro ng national team. Ngunit hindi lamang sa aspetong iyon nakatuon ang layunin ng PhilCycling kundi maging sa iba pang bagay na nagagawa at naitutulong ng cycling sa mga mahiligin sa pagbibisikleta. ""Cycling is no longer just a sport or a hobby or a form of physical fitness--it is an advocacy to help save the environment,"" pahayag ni Tolentino. Gagawin ng PhilCycling ang kanilang representations sa mga bagay na nabanggit kina Department of Education (DepEd) Secretary Bro. Armin Luistro at Assistant Secretary Tonisito Umali na siya ring Palarong Pambansa Secretary General. ""The campaign to use the bicycle, practically every day--as a mode of transportation to and from the work place and schools--has gone global and almost every country in the world is one in promoting the bicycle to help halt global warming,"" pahayag naman ni Lina. Nagsimula ang kanilang adhikain na maibalik ang cycling sa Palaro kay dating Tour champion Modesto Bonzo ng Pangasinan na sinuportahan naman ng kanyang kapwa ex-champion na si Paquito Rivas at mga dating tanyag at mahuhusay na siklista na sina Juancho Ramores at Cornelio Baylon na kapwa nagsimula sa kanilang pagiging siklista sa Palarong Pambansa noong nasa high school pa lamang sila mula dekada 70's hanggang 80's. Nangako naman sina Danao City Administrator Oscar ""Boying"" Rodriguez, ang PhilCycling Technical Commission head, na hikayatin nila ang kanyang mga kababayan sa Cebu na suportahan ang kampanya na maibalik ang cycling sa Palaro kasabay ang paglikha ng mountain bike program na angkop sa mga kabataang nasa elementarya at high school."
0,"Sa ginanap na lagdaan kamakailan sa Memorandum of Agreement (MOA) sa pagitan ng probinsiya at Department of Education (DepEd), isinantabi ni Del Rosario ang pangamba kung ang sitwasyon ng kapayapaan ang pag-uusapan, matapos ang naging problema na nanagap sa Mindanao region."
0,"KAHIT may mga nagtataas kilay sa relasyong Erik Santos at Angeline Quinto ay ipinagdiinan sa amin ng isang taong malapit sa kanila na totoo na may relasyon na ang dalawang magaling na singer na parehong regular sa ASAP. Aminado rin naman ang kausap namin na may mga kasamahang taga-showbiz na nagsasabing hindi sila naniniwala na may relasyon sina Erik at Angeline, pero pilit na ipinaglalaban ng dalawa ang pagmamahalan nila."
0,"Aniya, ang lokal na pamahalaan ay may mahalagang papel sa pagpapatupad ng proyekto na nangangailangang higit na palawakin ang agricultural productivity at mapalaki ang kita ng mga farmer-beneficiary at ibang maliliit na magsasaka sa nabanggit na lugar. ""The DAR expects that these projects will help increase household income of farmers and their organizations on a sustainable basis through more profitable income-generating activities,"" dagdag ni Abella. Ayon kay Abella , ang naturang proyekto ay kapapalooban ng usapin sa agrikultura, agribusiness at agroforestry development support kaakibat ang farm-to-market road at tulay gayundin ng irrigation at common service facility,rural water supply; institutional development support at project management."
0,"PATAY ang isang negosyante at kanyang driver, samantalang sugatan ang babaeng pasahero matapos ang nangyaring pamamaril sa southbound lane ng Edsa malapit sa Reliance st. sa Mandaluyong City, ngayong hapon. Dumikit ang hindi pa nakikilalang riding-in-tandem sa puting Toyota HiAce van na sinasakyan ng mga biktima at pinaputukan ang kanang bintana ng backseat, ayon kay Senior Supt. Moises Villaceran Jr., chief ng Mandaluyong City Police Station. Nadurog ang salamin ng bintana sa backseat ng sasakyan. Kitang-kita naman ang dalawang butas na dulot ng bala ng baril sa passenger seat. Dinala ang mga sugatan sa VRP Medical Center na nasa kanan lamang kung saan huminto ang sasakyan. Sinabi ni Villaceran na nasawi ang negosyanteng si Jose Luis Yulo, taga Alabang, Muntinlupa at kanyang driver na si Allan Romer Santos matapos ang pamamaril. Nakaligtas naman ang 38-anyos na si babaeng sakay na si Esmeralda Ignacio. Base sa tweet ng Metropolitan Manila Development Authority, tna nangyari ang pamamaril ganap na alas-3:23 ng hapon. Inaalam pa ang motibo ng pagpatay."
0,"PINAG-AARALAN ng Department of Education na pagbawalan ang mga kandidato na magsalita sa graduation rites ng mga paaralan. Ayon kay Education Usec. Nepomuceno Malaluan wala sa guidelines ng ahensya na pagbawalan ang mga kandidato na magsalita sa graduation rites kapag panahon ng halalan pero kanila itong pag-uusapan matapos ang panawagan ni Commission on Elections spokesman James Jimenez sa mga paaralan na huwag mag-imbita ng mga kandidato. ""Pag-uusapan namin 'yan dahil, obviously, it's not a political activity,"" ani Malaluan. ""It is not meant directly to ask for the vote of a person. Pero kung mauwi sa ganun ay 'yun ang pinagbabawal."" Sinabi ni Malaluan na maaaring maharap sa kasong administratibo ang mga opisyal ng paaralan kung lalabas na humihingi ito ng boto para sa partikular na kandidato. Nagsimula na ang kampanya para sa mga senador at partylist noong Pebrero 12."
0,"TINATAYANG kalahating milyong pisong halaga ng mga baril at bala ang nakumpiska ng Bureau of Customs (BOC) sa isang warehouse sa Pasay City noong Miyerkules. Sa isang pahayag, sinabi ng BOC kabilang sa mga nakumpiska ang walong  pistola, 20 ammunition magazine at 226 bullets bala sa isinagawang operasyon. Kabilang sa mga nakumpiska ang isang Glock 19 at isang Heckler & Koch P2000 V3. Idinagdag ng BOC na natagpuan ang mga baril at  bala sa dalawang package na papunta sanang Taiwan na idineklarang ""Solar Panel"" at ""Tool Cart."" Nadiskubre ang mga kontrabando matapos dumaaan ang mga ito sa X-ray."
0,"PINAGBIGYAN ng Sandiganbayan First Division ang hiling ng kampo ni dating Sen. Ramon Bong Revilla Jr., na bigyan ito ng 20 araw upang magkomento sa petisyon ng prosekusyon na ipabalik sa kanya at kanyang mga kapwa akusado ang P124.5 milyong pondo na nawala sa gobyerno. Sa pagdinig, hiniling ni Atty. Estelito Mendoza, abugado ni Revilla, sa korte na bigyan sila ng 20 araw para makapaghain ng komento. Pinagbigyan ito ng korte at nag-utos na mayroong 10 araw ang prosekusyon para sagutin ang komento na ihahain ng kampo ni Revilla. Sa inihaing petisyon ng prosekusyon, sinabi nito na dapat maglabas ng utos ng korte at pabayaran na ang P124.5 milyong pondo ng gobyerno sa mga akusado kasama si Revilla. ""[The decision was] based merely on reasonable doubt and not due to the absolute failure of the prosecution to prove his guilt,"" saad ng prosekusyon.  Nauna ng sinabi ng kampo ni Revilla na hindi ito dapat pagbayarin dahil siya ay pinawalang-sala ng korte sa kasong plunder. ""Had the Court wanted to exclude Revilla, it could have simply and easily named Cambe and Napoles in the third paragraph, as it did in the first paragraph. It would not have used the collective term accused without exception and distinction,"" saad ng prosekusyon. Guilty ang hatol ng korte kay Janet Lim Napoles at Richard Cambe, dating aide ni Revilla."
0,"APAT katao ang nasawi at mahigit 40 pa ang nasugatan nang sumalpok ang sinakyan nilang tourist bus sa isang trak, sa bahagi ng Subic Clark Tarlac Expressway (SCTEX) na sakop ng Concepcion, Tarlac, Huwebes ng umaga. Kinilala ng pulisya ang mga nasawi bilang ang tour guide na si Ruel Castillo, at mga sakay na sina Ricardo Aledia, Isidro Brabante, at Laila Abito, pawang mga taga-Naic, Cavite. Naganap ang insidente sa bahagi ng northbound lane ng SCTEX na nasa Brgy. Santiago, dakong alas-5:10. Minamaneho ni Michael Sangcajo, 37, ang Jumbo Transport bus (BEK-523) nang sumalpok sa likuran ng trailer truck na dala ni Antonio Bulante, 43, sabi ni Supt. Fe Grenas, tagapagsalita ng Central Luzon regional police. Tinatayang nasa 48 katao ang sakay ng bus nang maganap ang insidente, aniya. Patungo sa Baguio City ang mga sakaya ng bus, na pawang mga empleyado't opisyal ng barangay sa Naic, ayon sa isang ulat sa radyo. Itinakbo ang mga sugatan sa walong ospital sa Tarlac at Pampanga. Inaalam pa ang sanhi ng insidente, pero tinitingnan ng pulisya ang posibilidad na nakatulog ang driver ng bus."
0,"APAT pang establisyimento ang ipinara dahil sa pagtatapon ng wastewater sa Manila Bay, ayon kay Environment Secretary Roy Cimatu. Sinabi ni Cimatu na pinatawan ng cease and desist order (CDO) ng Laguna Lake Development Authority (LLDA) ang apat matapos mapatunayang hindi pumasa ang mga ito sa Effluent Standards para Class 'SB' waters. Kabilang sa mga pinasara ang Billion Building o Philippine Billion Real Estate Development Corporation ( Roxas Blvd, Pasay City); HK Sun Plaza (Roxas Blvd., Pasay City; Tramway Bayview Buffet Restaurant (Roxas Blvd. kanto ng Layug st., Pasay City) at D. Circle Hotel (M. H. Del Pilar St. Malate, Maynila) ""They have to stop operations until na ma-correct yung kanilang violations,"" dagdag ni Cimatu. Nauna nang ipinasara ng DENR ang tatlong restaurant na napatunayang nagdudulot ng polusyon sa Manila Bay."
